dim_table,model,column,kind,calc_dax
z_VendorMaster,Supply Plan Detail,OpenPOs,calc,CALCULATE(SUM(SupplyPlanDetail[Total PO]))
z_VendorMaster,Supply Plan Detail,rank,calc,"RANKX(z_VendorMaster,z_VendorMaster[OpenPOs],,DESC,DENSE)"
z_WarehouseMaster,Supply Plan Detail,Warehouse Location,source,
z_WarehouseMaster,Supply Plan Detail,Warehouse Name,source,
z_WarehouseMaster,Supply Plan Detail,Warehouse Order Group,source,
z_WarehouseMaster,Supply Plan Detail,Intransit Warehouse,source,
z_WarehouseMaster,Supply Plan Detail,Container Direct Warehouse,source,
z_WarehouseMaster,Supply Plan Detail,Controlled Warehouse,source,
z_WarehouseMaster,Supply Plan Detail,AFIWarehousesKey,source,
z_WarehouseMaster,Supply Plan Detail,Warehouse,source,
z_WarehouseMaster,Supply Plan Detail,Warehouse Group,source,
z_WarehouseMaster,Supply Plan Detail,Site ID,source,
z_WarehouseMaster,Supply Plan Detail,Sort By,source,
CurrentProductDetails,Top Negatives,Item SKU,source,
CurrentProductDetails,Top Negatives,Item Ext Series Number,source,
CurrentProductDetails,Top Negatives,Item Class Code,source,
CurrentProductDetails,Top Negatives,Business Unit,source,
CurrentProductDetails,Top Negatives,Collective Class Code,source,
CurrentProductDetails,Top Negatives,Collective Class,source,
CurrentProductDetails,Top Negatives,Primary Vendor,source,
CurrentProductDetails,Top Negatives,Primary Vendor Name,source,
CurrentProductDetails,Top Negatives,General Description,source,
CurrentProductDetails,Top Negatives,Hold Buy Code,source,
CurrentProductDetails,Top Negatives,Current Status,source,
CurrentProductDetails,Top Negatives,Future Status,source,
CurrentProductDetails,Top Negatives,Main Piece,source,
CurrentProductDetails,Top Negatives,Main Piece Item,source,
PDT SI,Top Negatives,PTLITNBR,source,
PDT SI,Top Negatives,Week 8 Shippable Inventory,source,
PDT SI,Top Negatives,Primary Vendor,source,
PDT SI,Top Negatives,SCP ANALYST,source,
PDT SI,Top Negatives,DRP PLNR,source,
PDT SI,Top Negatives,GSCA,calc,"IF([Wanek Item?] = ""wanek/millenn"",[DRP PLNR],[SCP ANALYST])"
PDT SI,Top Negatives,Wanek Item?,source,
PDT SI,Top Negatives,Week 1 Shippable Inventory,source,
PDT SI,Top Negatives,Last Week 1 SI,source,
PDT SI,Top Negatives,Last Week 8 SI,source,
Vendor List,Top Negatives,ASHLEY VENDOR TYPE,source,
Vendor List,Top Negatives,NUMBER,source,
Vendor List,Top Negatives,NAME,source,
Vendor List,Top Negatives,SCP ANALYST,source,
Vendor List,Top Negatives,GLOBAL SUPPLY CHAIN PLANNER,source,
Vendor List,Top Negatives,ASIA SCP,source,
Vendor List,Top Negatives,Primary Product Class,source,
Wanek DRP Breakdown,Top Negatives,Item-Lvl1,source,
Wanek DRP Breakdown,Top Negatives,MBUY CD,source,
Wanek DRP Breakdown,Top Negatives,Wanek Item?,source,
Wanek DRP Breakdown,Top Negatives,DRP PLNR,source,
Wanek DRP Breakdown,Top Negatives,Field-38,source,
_Measures,Weekly Trend Analysis,z_Measures,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Account And ShipTo Number,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Account Number,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,ShipTo Number,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Customer Name,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Account Name,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,ShipTo Details,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Customer Segment,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Business Type Code,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Business Type,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Reporting Business Type,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Address 1,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Address 2,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Address 3,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Address 4,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Address 5,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,City,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,State,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,ZipCode,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Country,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,State Code,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Country Code,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Latitude,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Longitude,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Account Exception Flag,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Customer Shipto Name,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Shipto AddressID,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Primary Sales Territory,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Shipto Sales Territory,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Customer Account Status,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Default Warehouse,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Route Zone,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Route Region,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,ABC Account-Current Year,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,ABC Account-Previous Year,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,ABC Account-2 Years Ago,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Customer Group,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Commission Code,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,Account Group,source,
z_CustomerMaster_AFI,Weekly Trend Analysis,CustGroup,calc,"SWITCH(TRUE(),z_CustomerMaster_AFI[Account Number]=""4031300"", ""RHCUST"", z_CustomerMaster_AFI[Account And ShipTo Number]=""RHCUST"",""RHCUST"",""AFICONS"")"
z_CustomerMaster_AFI,Weekly Trend Analysis,z_AcctFilter,calc,"SWITCH(TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""AFICONS"",TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""ECOMM"",TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""HSENT"",TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""HSLIC"",TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""INT"",TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""MASSRENT"",TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""NFM"",TRUE(),z_CustomerMaster_AFI[Account And ShipTo Number]=""RHCUST"",TRUE(),ISNUMBER(CALCULATE(SUM(Actuals[Qty]))),TRUE(),FALSE())"
z_FiscalCal,Weekly Trend Analysis,Transaction Date,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Year,source,
z_FiscalCal,Weekly Trend Analysis,Calendar Year,source,
z_FiscalCal,Weekly Trend Analysis,Integer Date,source,
z_FiscalCal,Weekly Trend Analysis,Mapics Date,source,
z_FiscalCal,Weekly Trend Analysis,Day of Week,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Week Num,source,
z_FiscalCal,Weekly Trend Analysis,FW Desc,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Year Week Num,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Month Num,source,
z_FiscalCal,Weekly Trend Analysis,FM Desc,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Month Name,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Year Month Num,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Month Year Desc,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Month (calendar start),source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Quarter Num,source,
z_FiscalCal,Weekly Trend Analysis,FQ Desc,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Year Half Num,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Half Num,source,
z_FiscalCal,Weekly Trend Analysis,FH Desc,source,
z_FiscalCal,Weekly Trend Analysis,FY Desc,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Week Start,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Week End,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Month Start,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Month End,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Year Start,source,
z_FiscalCal,Weekly Trend Analysis,Fiscal Year End,source,
z_FiscalCal,Weekly Trend Analysis,Holiday Indicator,source,
z_FiscalCal,Weekly Trend Analysis,Holiday Name,source,
z_FiscalCal,Weekly Trend Analysis,WeekdayWeekend,source,
